矩形软_循环38,20250622_194112,1750592472.56305,1,-463.95,-715.35,-109.142,0,0,638,638,838,0,18
矩形软_循环38,20250622_194112,1750592472.56305,2,279.15,11.7,380.424,0,0,638,638,838,0,18
矩形软_循环38,20250622_194112,1750592472.56305,3,48.75,48.6,181.016,0,0,638,638,838,0,18
矩形软_循环38,20250622_194112,1750592472.5630636,1,-453.45,-743.7,-32.428,0,0,629,629,829,0,19
矩形软_循环38,20250622_194112,1750592472.5630636,2,278.7,11.25,379.698,0,0,629,629,829,0,19
矩形软_循环38,20250622_194112,1750592472.5630636,3,49.05,49.35,181.5,0,0,629,629,829,0,19
矩形软_循环38,20250622_194112,1750592472.5630765,1,-454.95,-775.35,4.356,0,0,620,620,820,0,20
矩形软_循环38,20250622_194112,1750592472.5630765,2,276.75,12.0,382.602,0,0,620,620,820,0,20
矩形软_循环38,20250622_194112,1750592472.5630765,3,47.1,49.05,181.742,0,0,620,620,820,0,20
矩形软_循环38,20250622_194112,1750592472.5630894,1,-536.7,-860.85,-4.356,0,0,611,611,811,0,21
矩形软_循环38,20250622_194112,1750592472.5630894,2,276.3,11.55,383.086,0,0,611,611,811,0,21
矩形软_循环38,20250622_194112,1750592472.5630894,3,46.95,48.45,182.468,0,0,611,611,811,0,21
矩形软_循环38,20250622_194112,1750592472.5631053,1,-535.65,-893.1,-25.41,0,0,602,602,802,0,22
矩形软_循环38,20250622_194112,1750592472.5631053,2,276.45,12.75,385.506,0,0,602,602,802,0,22
矩形软_循环38,20250622_194112,1750592472.5631053,3,45.9,50.85,182.952,0,0,602,602,802,0,22
矩形软_循环38,20250622_194112,1750592472.5631187,1,-681.45,-987.9,-64.614,0,0,593,593,793,0,23
矩形软_循环38,20250622_194112,1750592472.5631187,2,275.25,11.55,384.78,0,0,593,593,793,0,23
矩形软_循环38,20250622_194112,1750592472.5631187,3,44.4,51.0,183.92,0,0,593,593,793,0,23
矩形软_循环38,20250622_194112,1750592472.5631309,1,-758.7,-1071.9,-80.102,0,0,584,584,784,0,24
矩形软_循环38,20250622_194112,1750592472.5631309,2,285.3,-13.2,368.808,0,0,584,584,784,0,24
矩形软_循环38,20250622_194112,1750592472.5631309,3,44.1,50.55,185.13,0,0,584,584,784,0,24
矩形软_循环38,20250622_194112,1750592472.5631456,1,-796.65,-1131.75,-32.912,0,0,575,575,775,0,25
矩形软_循环38,20250622_194112,1750592472.5631456,2,358.65,-81.6,381.392,0,0,575,575,775,0,25
矩形软_循环38,20250622_194112,1750592472.5631456,3,42.6,50.4,184.646,0,0,575,575,775,0,25
矩形软_循环38,20250622_194112,1750592472.5631607,1,-812.1,-1179.4501,58.564,0,0,566,566,766,0,26
矩形软_循环38,20250622_194112,1750592472.5631607,2,418.05,-118.95,374.616,0,0,566,566,766,0,26
矩形软_循环38,20250622_194112,1750592472.5631607,3,42.3,49.8,185.372,0,0,566,566,766,0,26
矩形软_循环38,20250622_194112,1750592472.5631752,1,-797.7,-1159.5,170.852,0,0,557,557,757,0,27
矩形软_循环38,20250622_194112,1750592472.5631752,2,446.85,-138.9,296.45,0,0,557,557,757,0,27
矩形软_循环38,20250622_194112,1750592472.5631752,3,40.5,48.3,185.372,0,0,557,557,757,0,27
矩形软_循环38,20250622_194112,1750592472.5631905,1,-795.3,-1137.4501,244.904,0,0,548,548,748,0,28
矩形软_循环38,20250622_194112,1750592472.5631905,2,457.2,-149.55,231.836,0,0,548,548,748,0,28
矩形软_循环38,20250622_194112,1750592472.5631905,3,38.55,47.7,184.888,0,0,548,548,748,0,28
矩形软_循环38,20250622_194112,1750592472.563204,1,-784.5001,-1107.6001,292.094,0,0,539,539,739,0,29
矩形软_循环38,20250622_194112,1750592472.563204,2,447.3,-147.45,177.87,0,0,539,539,739,0,29
矩形软_循环38,20250622_194112,1750592472.563204,3,36.75,46.05,185.856,0,0,539,539,739,0,29
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194123,1750592483.4051092,1,-541.35,-777.6,-136.73,0,0,782,782,982,0,1
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194123,1750592483.4065967,2,307.95,12.3,383.086,0,0,782,782,982,0,1
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194123,1750592483.407853,3,60.6,42.6,172.788,0,0,782,782,982,0,1
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194123,1750592483.9103994,1,-533.25,-765.45,-137.94,0,0,773,773,973,0,2
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194123,1750592483.911682,2,301.35,9.75,390.346,0,0,773,773,973,0,2
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194123,1750592483.9129016,3,57.75,42.75,173.03,0,0,773,773,973,0,2
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194124,1750592484.3988686,1,-528.3,-757.95,-142.054,0,0,764,764,964,0,3
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194124,1750592484.40013,2,301.35,10.5,389.62,0,0,764,764,964,0,3
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194124,1750592484.401321,3,58.65,42.9,173.514,0,0,764,764,964,0,3
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194124,1750592484.8870435,1,-525.9,-750.45,-145.926,0,0,755,755,955,0,4
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194124,1750592484.8900013,2,299.25,10.35,390.83,0,0,755,755,955,0,4
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194124,1750592484.8912854,3,57.6,44.7,173.756,0,0,755,755,955,0,4
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194125,1750592485.376493,1,-520.65,-740.85,-152.46,0,0,746,746,946,0,5
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194125,1750592485.3778358,2,298.95,9.75,392.282,0,0,746,746,946,0,5
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194125,1750592485.3790076,3,58.05,43.65,175.45,0,0,746,746,946,0,5
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194125,1750592485.8807688,1,-517.05,-733.65,-156.332,0,0,737,737,937,0,6
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194125,1750592485.882106,2,298.05,9.6,392.04,0,0,737,737,937,0,6
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194125,1750592485.8832283,3,56.25,44.25,175.45,0,0,737,737,937,0,6
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194126,1750592486.4135687,1,-510.3,-722.1,-163.35,0,0,728,728,928,0,7
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194126,1750592486.4149096,2,297.15,10.35,393.492,0,0,728,728,928,0,7
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194126,1750592486.4179194,3,56.25,44.85,176.66,0,0,728,728,928,0,7
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194126,1750592486.9169922,1,-501.15,-711.9,-169.158,0,0,719,719,919,0,8
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194126,1750592486.9183123,2,292.5,10.5,396.154,0,0,719,719,919,0,8
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194126,1750592486.9194465,3,55.35,45.15,176.902,0,0,719,719,919,0,8
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194127,1750592487.41727,1,-489.3,-698.85,-177.386,0,0,710,710,910,0,9
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194127,1750592487.4185922,2,296.55,10.05,395.186,0,0,710,710,910,0,9
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194127,1750592487.4197621,3,54.15,46.2,177.386,0,0,710,710,910,0,9
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194128,1750592488.1688926,1,-485.7,-693.75,-179.322,0,0,701,701,901,0,10
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194128,1750592488.1702332,2,296.55,9.6,395.912,0,0,701,701,901,0,10
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194128,1750592488.1714008,3,54.3,45.6,177.386,0,0,701,701,901,0,10
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194128,1750592488.403307,1,-481.05,-686.55,-180.532,0,0,692,692,892,0,11
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194128,1750592488.4046223,2,295.65,10.05,395.912,0,0,692,692,892,0,11
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194128,1750592488.4057472,3,54.3,46.05,178.112,0,0,692,692,892,0,11
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194128,1750592488.8992202,1,-477.45,-679.95,-179.564,0,0,683,683,883,0,12
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194128,1750592488.9004714,2,294.75,9.45,397.364,0,0,683,683,883,0,12
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194128,1750592488.9016325,3,52.65,46.8,179.564,0,0,683,683,883,0,12
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194129,1750592489.9687874,1,-475.8,-675.6,-175.692,0,0,674,674,874,0,13
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194129,1750592489.9701014,2,293.25,10.65,396.88,0,0,674,674,874,0,13
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194129,1750592489.9712756,3,52.05,47.55,179.564,0,0,674,674,874,0,13
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194130,1750592490.409529,1,-473.4,-668.4,-165.528,0,0,665,665,865,0,14
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194130,1750592490.4128125,2,293.1,9.75,397.848,0,0,665,665,865,0,14
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194130,1750592490.4141471,3,50.85,47.25,179.806,0,0,665,665,865,0,14
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194130,1750592490.8916914,1,-471.0,-663.9,-162.866,0,0,656,656,856,0,15
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194130,1750592490.893011,2,292.35,9.6,398.09,0,0,656,656,856,0,15
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194130,1750592490.8941598,3,50.4,47.7,180.048,0,0,656,656,856,0,15
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194131,1750592491.4057992,1,-470.55,-661.05,-161.414,0,0,647,647,847,0,16
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194131,1750592491.4071634,2,292.8,9.3,395.186,0,0,647,647,847,0,16
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194131,1750592491.4085088,3,50.4,48.15,179.806,0,0,647,647,847,0,16
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194132,1750592492.4569871,1,-467.7,-669.0,-150.282,0,0,638,638,838,0,17
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194132,1750592492.4583502,2,291.3,9.75,401.72,0,0,638,638,838,0,17
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194132,1750592492.461413,3,48.75,48.45,181.016,0,0,638,638,838,0,17
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194132,1750592492.938892,1,-463.35,-697.8,-122.21,0,0,629,629,829,0,18
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194132,1750592492.9401972,2,290.7,9.45,401.236,0,0,629,629,829,0,18
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194132,1750592492.9413302,3,48.3,48.9,181.016,0,0,629,629,829,0,18
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194133,1750592493.3955376,1,-443.4,-732.45,-22.022,0,0,620,620,820,0,19
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194133,1750592493.3969054,2,290.1,9.75,403.656,0,0,620,620,820,0,19
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194133,1750592493.398252,3,48.3,48.45,182.468,0,0,620,620,820,0,19
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194133,1750592493.929045,1,-447.6,-761.25,3.63,0,0,611,611,811,0,20
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194133,1750592493.9303112,2,289.2,9.45,401.72,0,0,611,611,811,0,20
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194133,1750592493.931442,3,46.5,49.8,182.952,0,0,611,611,811,0,20
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194134,1750592494.4133358,1,-499.95,-811.5001,5.566,0,0,602,602,802,0,21
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194134,1750592494.414625,2,288.45,9.75,402.688,0,0,602,602,802,0,21
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194134,1750592494.4157448,3,46.05,50.25,182.952,0,0,602,602,802,0,21
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194134,1750592494.9287179,1,-514.2,-842.85,36.058,0,0,593,593,793,0,22
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194134,1750592494.9300294,2,288.75,7.95,393.734,0,0,593,593,793,0,22
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194134,1750592494.9311497,3,45.3,49.65,182.71,0,0,593,593,793,0,22
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194135,1750592495.430986,1,-668.25,-960.3,-17.424,0,0,584,584,784,0,23
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194135,1750592495.4323082,2,286.5,9.45,404.624,0,0,584,584,784,0,23
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194135,1750592495.4334493,3,44.85,50.55,184.888,0,0,584,584,784,0,23
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194135,1750592495.9187446,1,-754.65,-1064.4,-104.544,0,0,575,575,775,0,24
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194135,1750592495.9216564,2,318.75,-16.2,434.874,0,0,575,575,775,0,24
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194135,1750592495.9229674,3,43.5,50.25,185.13,0,0,575,575,775,0,24
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194136,1750592496.4355793,1,-797.2501,-1126.65,-33.154,0,0,566,566,766,0,25
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194136,1750592496.4369688,2,391.65,-93.6,457.864,0,0,566,566,766,0,25
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194136,1750592496.4381669,3,42.6,50.4,186.34,0,0,566,566,766,0,25
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194136,1750592496.9221177,1,-815.2501,-1155.15,54.45,0,0,557,557,757,0,26
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194136,1750592496.923427,2,451.95,-122.1,430.034,0,0,557,557,757,0,26
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194136,1750592496.924581,3,41.4,49.95,186.824,0,0,557,557,757,0,26
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194137,1750592497.424356,1,-811.05,-1141.3501,151.25,0,0,548,548,748,0,27
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194137,1750592497.4256642,2,488.7,-155.1,363.726,0,0,548,548,748,0,27
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194137,1750592497.4285462,3,40.35,48.75,185.372,0,0,548,548,748,0,27
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194138,1750592498.4770525,1,-801.3,-1122.9,239.096,0,0,539,539,739,0,28
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194138,1750592498.4783313,2,523.35,-174.3,296.692,0,0,539,539,739,0,28
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194138,1750592498.4794345,3,38.7,47.55,185.614,0,0,539,539,739,0,28
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194138,1750592498.917857,1,-774.9,-1074.0,305.404,0,0,530,530,730,0,29
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194138,1750592498.919138,2,538.05,-190.95,241.274,0,0,530,530,730,0,29
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194138,1750592498.9202828,3,35.85,45.15,185.856,0,0,530,530,730,0,29
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环39,20250622_194121,1750592481.9475408,1,-544.2,-784.65,-135.52,0,0,800,800,1000,0,0
矩形软_循环39,20250622_194121,1750592481.9475408,2,303.0,9.6,391.314,0,0,800,800,1000,0,0
矩形软_循环39,20250622_194121,1750592481.9475408,3,59.85,41.7,173.03,0,0,800,800,1000,0,0
矩形软_循环39,20250622_194139,1750592499.29691,1,-541.35,-777.6,-136.73,0,0,791,791,991,0,1
矩形软_循环39,20250622_194139,1750592499.29691,2,307.95,12.3,383.086,0,0,791,791,991,0,1
矩形软_循环39,20250622_194139,1750592499.29691,3,60.6,42.6,172.788,0,0,791,791,991,0,1
矩形软_循环39,20250622_194139,1750592499.2969246,1,-533.25,-765.45,-137.94,0,0,782,782,982,0,2
